UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO 
MG;31;32909;Itamogi; 10.781 
MG;31;33006;Itamonte; 14.569 
MG;31;33105;Itanhandu; 15.226 
MG;31;33204;Itanhomi; 11.158 
MG;31;33303;Itaobim; 19.025 
MG;31;33402;Itapagipe; 14.896 
MG;31;33501;Itapecerica; 21.534 
MG;31;33600;Itapeva; 12.305 
MG;31;33709;Itatiaiuçu; 16.257 
MG;31;33758;Itaú de Minas; 14.293 
MG;31;33808;Itaúna; 95.967 
MG;31;33907;Itaverava; 5.650 
MG;31;34004;Itinga; 12.569 
MG;31;34103;Itueta; 5.804 
MG;31;34202;Ituiutaba; 97.409 
MG;31;34301;Itumirim; 6.642 
MG;31;34400;Iturama; 38.172 
MG;31;34509;Itutinga; 4.218 
MG;31;34608;Jaboticatubas; 19.697 
MG;31;34707;Jacinto; 10.793 
MG;31;34806;Jacuí; 7.515 
MG;31;34905;Jacutinga; 25.538 
MG;31;35001;Jaguaraçu; 3.106 
MG;31;35050;Jaíba; 36.945 
MG;31;35076;Jampruca; 4.261 
MG;31;35100;Janaúba; 70.001 
MG;31;35209;Januária; 65.279 
MG;31;35308;Japaraíba; 4.509 
MG;31;35357;Japonvar; 7.861 
MG;31;35407;Jeceaba; 6.344 
MG;31;35456;Jenipapo de Minas; 6.000 
MG;31;35506;Jequeri; 12.693 
MG;31;35605;Jequitaí; 6.449 
MG;31;35704;Jequitibá; 5.900 
MG;31;35803;Jequitinhonha; 22.262 
MG;31;35902;Jesuânia; 5.138 
MG;31;36009;Joaíma; 12.732 
MG;31;36108;Joanésia; 4.333 
MG;31;36207;João Monlevade; 75.838 
MG;31;36306;João Pinheiro; 47.702 
MG;31;36405;Joaquim Felício; 3.778 
MG;31;36504;Jordânia; 8.866 
MG;31;36520;José Gonçalves de Minas; 3.922 
MG;31;36553;José Raydan; 4.267 
MG;31;36579;Josenópolis; 3.607 
MG;31;36603;Nova União; 5.729 
MG;31;36652;Juatuba; 31.409 
MG;31;36702;Juiz de Fora; 557.777 
MG;31;36801;Juramento; 3.585 
MG;31;36900;Juruaia; 11.000 
MG;31;36959;Juvenília; 5.793 
MG;31;37007;Ladainha; 13.868 
MG;31;37106;Lagamar; 7.106 
MG;31;37205;Lagoa da Prata; 52.051 
MG;31;37304;Lagoa dos Patos; 3.293 
MG;31;37403;Lagoa Dourada; 12.611 
MG;31;37502;Lagoa Formosa; 19.050 
MG;31;37536;Lagoa Grande; 9.096 
MG;31;37601;Lagoa Santa; 70.678 
MG;31;37700;Lajinha; 20.667 
MG;31;37809;Lambari; 20.449 
MG;31;37908;Lamim; 3.184 
MG;31;38005;Laranjal; 5.806 
MG;31;38104;Lassance; 7.089 
MG;31;38203;Lavras; 98.602 
MG;31;38302;Leandro Ferreira; 3.121 
MG;31;38351;Leme do Prado; 4.312 
MG;31;38401;Leopoldina; 49.020 
MG;31;38500;Liberdade; 4.713 
MG;31;38609;Lima Duarte; 17.248 
MG;31;38625;Limeira do Oeste; 8.582 
MG;31;38658;Lontra; 8.778 
MG;31;38674;Luisburgo; 6.961 
MG;31;38682;Luislândia; 6.158 
MG;31;38708;Luminárias; 5.586 
MG;31;38807;Luz; 17.972 
MG;31;38906;Machacalis; 6.440 
MG;31;39003;Machado; 36.932 
MG;31;39102;Madre de Deus de Minas; 5.191 
MG;31;39201;Malacacheta; 16.905 
MG;31;39250;Mamonas; 5.993 
MG;31;39300;Manga; 18.882 
MG;31;39409;Manhuaçu; 88.787 
MG;31;39508;Manhumirim; 19.812 
MG;31;39607;Mantena; 26.352 
MG;31;39706;Maravilhas; 7.300 
MG;31;39805;Mar de Espanha; 12.400 
MG;31;39904;Maria da Fé; 14.241 
MG;31;40001;Mariana; 64.890 
MG;31;40100;Marilac; 4.044 
MG;31;40159;Mário Campos; 15.969 
MG;31;40209;Maripá de Minas; 3.383 
MG;31;40308;Marliéria; 4.577 
MG;31;40407;Marmelópolis; 3.169 
MG;31;40506;Martinho Campos; 13.979 
MG;31;40530;Martins Soares; 8.267 
MG;31;40555;Mata Verde; 10.096 
MG;31;40605;Materlândia; 3.845 
MG;31;40704;Mateus Leme; 43.996 
MG;31;40803;Matias Barbosa; 14.019 
MG;31;40852;Matias Cardoso; 8.879 
MG;31;40902;Matipó; 18.506 
MG;31;41009;Mato Verde; 12.045 
MG;31;41108;Matozinhos; 36.927 
MG;31;41207;Matutina; 3.807 
MG;31;41306;Medeiros; 3.965 
